repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
11,patchtst_itransformer,3,0.23,1,0.0519557299124344,0.0519557299124344,0.3288405108351526,0.2161819372108563,-0.2403333533909387,itransformer,0.3224354413300166,0.006405069505135974
12,patchtst_itransformer,3,0.23,1,0.0611758209585735,0.0611758209585735,0.3644591824639901,0.255873910870124,-0.2390858089069699,itransformer,0.3224354413300166,0.0420237411339735
13,patchtst_itransformer,3,0.23,1,0.0640356291745201,0.0640356291745201,0.3746201669727071,0.2678353410738687,-0.2390858089069699,itransformer,0.3224354413300166,0.0521847256426905
14,patchtst_itransformer,3,0.23,1,0.067191276118963,0.067191276118963,0.3865554340259542,0.2810341459668468,-0.2390858089069699,itransformer,0.3224354413300166,0.0641199926959376
15,patchtst_itransformer,3,0.23,1,0.0648220453515984,0.0648220453515984,0.3783600202483278,0.269682184996547,-0.2403645808210445,itransformer,0.3224354413300166,0.05592457891831121
16,patchtst_itransformer,3,0.23,1,0.0544614255638593,0.0544614255638593,0.3385567136600698,0.2265784142481741,-0.2403645808210445,itransformer,0.3224354413300166,0.01612127233005317
17,patchtst_itransformer,3,0.23,1,0.071991706699827,0.071991706699827,0.4046379277684025,0.2995104622066845,-0.2403645808210445,itransformer,0.3224354413300166,0.0822024864383859
18,patchtst_itransformer,3,0.23,1,0.0651137401736809,0.0651137401736809,0.3795333838753753,0.2723446467666227,-0.2390858089069699,itransformer,0.3224354413300166,0.05709794254535866
19,patchtst_itransformer,3,0.23,1,0.0798130097353724,0.0798130097353724,0.4393568624676107,0.3461123637896252,-0.2305985514689228,itransformer,0.3224354413300166,0.11692142113759407
20,patchtst_itransformer,3,0.23,1,0.0524043341385662,0.0524043341385662,0.3306576091192949,0.218020200645045,-0.2403645808210445,itransformer,0.3224354413300166,0.008222167789278312
21,patchtst_itransformer,3,0.23,1,0.0525417789321911,0.0525417789321911,0.3312214182466467,0.2185920186440005,-0.2403645808210445,itransformer,0.3224354413300166,0.008785976916630078
22,patchtst_itransformer,3,0.23,1,0.0806472136757028,0.0806472136757028,0.442940912316662,0.3504337866164725,-0.2301353829331703,itransformer,0.3224354413300166,0.12050547098664538
23,patchtst_itransformer,3,0.23,1,0.08513877624465,0.08513877624465,0.4597135653736824,0.3692077669279027,-0.2305985514689228,itransformer,0.3224354413300166,0.1372781240436658
24,patchtst_itransformer,3,0.23,1,0.0637439343524377,0.0637439343524377,0.3734551582891438,0.2651968694168638,-0.2403645808210445,itransformer,0.3224354413300166,0.05101971695912716
25,patchtst_itransformer,3,0.23,1,0.0656635809841057,0.0656635809841057,0.3806292909549038,0.2731832650210364,-0.2403645808210445,itransformer,0.3224354413300166,0.05819384962488716
26,patchtst_itransformer,3,0.23,1,0.056494881926336,0.056494881926336,0.3464948018541219,0.2362954212322931,-0.2390858089069699,itransformer,0.3224354413300166,0.02405936052410529
27,patchtst_itransformer,3,0.23,1,0.056494881926336,0.056494881926336,0.3464948018541219,0.2362954212322931,-0.2390858089069699,itransformer,0.3224354413300166,0.02405936052410529
28,patchtst_itransformer,3,0.23,1,0.0528334737542737,0.0528334737542737,0.3323881403349257,0.220981220072462,-0.2390858089069699,itransformer,0.3224354413300166,0.009952699004909082
