repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,component_cumulative_return,component_sharpe,component_calmar,component_max_drawdown,stronger_component,delta_sharpe,beats_stronger_component
8,ppo_sac,2,0.61,29,0.4166920204600022,0.5344689728489078,2.6519275786587575,6.661821289192212,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6844195519491978,True
9,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
10,ppo_sac,2,0.61,29,0.4217747765200017,0.5412392590161139,2.675567292818318,6.746208669590003,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.7080592661087584,True
11,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
12,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
13,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
14,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
15,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
16,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
17,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
