period,pair,repeat,classifier_group,window,block_id,trade_start,trade_end,feedback_end,fallback_model,status,selected_tau,threshold_quantile,raw_threshold,history_blocks,history_days,informative_days,cdf_days,low_mode_advantage,high_mode_advantage,policy_advantage_mean,policy_advantage_lcb,fit_start_date,fit_end_date,history_blocks_before,history_days_before,history_end_before,history_blocks_after,history_days_after,history_end_after,block_decision_days,block_informative_days,outcomes_added_only_after_block
2019,a2c_ppo,3,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,3,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,3,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,3,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,3,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,3,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-0.0001354509173791,-6.131458729704902e-05,-0.0001468132131653,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,3,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.325,0.2391008542345819,6,372,372.0,252.0,2.737890675505323e-05,-0.000189365402387,-3.114809268391243e-05,-9.966105704590352e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,3,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.2,0.125,0.2007984259329252,7,434,434.0,252.0,3.0169690100235297e-05,-0.000189365402387,-3.9366987362105706e-05,-0.0001288404032526,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,2,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,2,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,2,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,2,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,2,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,2,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-9.710816227396988e-05,-5.9009808925232575e-05,-0.0001481454387065,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,2,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.23,0.305,0.2301396361081307,6,372,372.0,252.0,1.2529062554274736e-06,-0.0001091183466336,-1.0507998019252942e-05,-0.0001021182858556,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,2,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.23,0.505,0.2304748238865104,7,434,434.0,252.0,7.507317529871428e-05,-0.0001091183466336,-5.2264311975909326e-06,-8.059191008468196e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,3,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,a2c_ppo,3,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,11,True
2019,a2c_ppo,3,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,0,True
2019,a2c_ppo,3,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,0,True
2020,a2c_ppo,3,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_insufficient_informative_days,,,,4,248,11.0,248.0,,,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,a2c_ppo,3,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_informative_days,,,,5,310,11.0,252.0,,,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,5,True
2020,a2c_ppo,3,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_informative_days,,,,6,372,16.0,252.0,,,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,3,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_crossover_support,,0.555,,7,434,78.0,252.0,0.0003640834854578,-0.0030056126789844,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,3,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,3,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,3,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,3,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,3,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.25,0.765,0.2516271028566098,4,248,248.0,248.0,0.0002964928353958,-5.552035696766265e-05,-7.264448008680111e-05,-0.0001595876288971,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,3,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.25,0.585,0.251693374053838,5,310,310.0,252.0,0.0002964928353958,-8.677170471522873e-05,-4.573968611286472e-05,-0.0001294752154569,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,3,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.315,0.2374705680091073,6,372,372.0,252.0,1.1926594389473078e-05,-0.0001346725304635,-2.9150910911302053e-05,-0.0001092369606382,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,3,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.515,0.2376558398779491,7,434,434.0,252.0,0.0001340827818893,-0.0001346725304635,-2.498649506683033e-05,-9.075724362712982e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,2,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,2,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,2,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,51,True
2019,a2c_ppo,2,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,2,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,237.0,248.0,0.0002964928353958,-7.796391058346747e-05,-9.141754251334086e-05,-0.0001659916897324,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,57,True
2020,a2c_ppo,2,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,294.0,252.0,0.0002964928353958,-6.44976121470171e-05,-8.432522439318711e-05,-0.0001526505481897,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,57,True
2020,a2c_ppo,2,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_no_mode_crossover,,,,6,372,351.0,252.0,-4.25986874040459e-07,-9.67904091440516e-05,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,2,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.23,0.505,0.2304748238865104,7,434,413.0,252.0,0.0001268489442864,-9.67904091440516e-05,-2.173433587954607e-05,-0.0001042963711111,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,47,True
2019,a2c_ppo,4,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,a2c_ppo,4,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,5,True
2019,a2c_ppo,4,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,0,True
2019,a2c_ppo,4,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,0,True
2020,a2c_ppo,4,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_insufficient_informative_days,,,,4,248,5.0,248.0,,,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,a2c_ppo,4,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_informative_days,,,,5,310,5.0,252.0,,,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,a2c_ppo,4,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_informative_days,,,,6,372,5.0,252.0,,,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,37,True
2020,a2c_ppo,4,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_informative_days,,,,7,434,42.0,252.0,,,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,4,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,4,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,4,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,4,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,4,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,4,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-0.0001354509173791,-6.131458729704902e-05,-0.0001468132131653,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,4,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.325,0.2391008542345819,6,372,372.0,252.0,2.737890675505323e-05,-0.000189365402387,-3.114809268391243e-05,-9.966105704590352e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,4,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.525,0.2392824204120163,7,434,434.0,252.0,8.777854982441753e-05,-0.000189365402387,-2.6933747851436395e-05,-8.336989902440709e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,3,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,3,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,3,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,3,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,3,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,3,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-9.710816227396988e-05,-5.9009808925232575e-05,-0.0001481454387065,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,3,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.23,0.305,0.2301396361081307,6,372,372.0,252.0,1.2529062554274736e-06,-0.0001091183466336,-1.0507998019252942e-05,-0.0001021182858556,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,3,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.23,0.505,0.2304748238865104,7,434,434.0,252.0,1.1070091643341987e-05,-0.0001091183466336,-2.3960613305971765e-05,-0.0001030679447055,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,4,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,4,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,4,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,4,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,4,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.25,0.765,0.2516271028566098,4,248,248.0,248.0,0.0002964928353958,-5.552035696766265e-05,-7.264448008680111e-05,-0.0001595876288971,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,4,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.25,0.585,0.251693374053838,5,310,310.0,252.0,0.0002964928353958,-8.677170471522873e-05,-4.573968611286472e-05,-0.0001294752154569,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,4,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.315,0.2374705680091073,6,372,372.0,252.0,1.1926594389473078e-05,-0.0001346725304635,-2.9150910911302053e-05,-0.0001092369606382,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,4,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.515,0.2376558398779491,7,434,434.0,252.0,0.0001340827818893,-0.0001346725304635,-2.498649506683033e-05,-9.075724362712982e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,3,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,3,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,3,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,56,True
2019,a2c_ppo,3,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,3,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,242.0,248.0,0.0002964928353958,-0.0001120594697627,-7.975417966341188e-05,-0.000160152456503,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,57,True
2020,a2c_ppo,3,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,299.0,252.0,0.0002964928353958,-7.791941310210696e-05,-7.499453411324392e-05,-0.0001461084556676,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,a2c_ppo,3,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.345,0.2403957096002125,6,372,299.0,252.0,1.2623524140625104e-05,-7.76041677875039e-05,-3.7618919452982448e-06,-0.0001186846343135,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,3,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.545,0.2422460180343995,7,434,361.0,252.0,0.0001480508815015,-7.76041677875039e-05,-3.2244788102556377e-06,-9.689362747936908e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,5,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,5,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,5,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,5,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,5,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,5,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-0.0001494698543099,-6.126444366057249e-05,-0.0001468408404095,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,5,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.325,0.2391008542345819,6,372,372.0,252.0,2.7790093724232744e-05,-0.0002074021797658,-3.088282431314382e-05,-9.95409455366918e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,5,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.525,0.2392824204120163,7,434,434.0,252.0,3.635999421211384e-05,-0.0002074021797658,-3.8176177270606175e-05,-9.5900138358965e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,5,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,a2c_ppo,5,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,54,True
2019,a2c_ppo,5,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,5,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,0,True
2020,a2c_ppo,5,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,fallback_insufficient_crossover_support,,0.935,,4,248,116.0,248.0,0.0002485431510334,-0.0002149802768592,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,a2c_ppo,5,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.8350000000000001,,5,310,116.0,252.0,0.0002485431510334,-0.0002149802768592,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,a2c_ppo,5,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_insufficient_crossover_support,,0.8250000000000001,,6,372,116.0,252.0,0.0002485431510334,-0.0002149802768592,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,0,True
2020,a2c_ppo,5,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,fallback_insufficient_crossover_support,,0.865,,7,434,116.0,252.0,0.0002485431510334,-7.189628651006597e-05,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,0,True
2019,a2c_ppo,4,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,4,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,4,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,4,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,4,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,4,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-9.710816227396988e-05,-5.9009808925232575e-05,-0.0001481454387065,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,4,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.315,0.2374705680091073,6,372,372.0,252.0,2.476905284483401e-05,-0.0001472952951032,-2.6007488140348052e-05,-9.805926217493824e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,4,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.515,0.2376558398779491,7,434,434.0,252.0,8.672787267431154e-05,-0.0001472952951032,-2.280324928513253e-05,-8.185542673774919e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,5,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,5,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
