repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
28,ppo_tqc,1,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
29,ppo_tqc,1,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
0,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
1,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
2,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
3,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
4,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
5,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
6,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
7,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
8,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
9,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
10,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
11,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
12,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
13,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
14,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
15,ppo_tqc,2,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
