repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
3,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
4,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
5,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
6,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
7,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
8,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
9,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
10,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
11,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
12,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
13,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
14,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
15,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
16,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
17,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
18,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
19,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
20,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
21,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
22,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
